@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute label {0,1}

@data
0,1,0,0,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,1,0.524,0.541703,0.157373,0.447704,0.826782,0.080722,0.669911,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.142857,0.938671,0.226569,0.535378,0.263023,0.725898,0.551874,0.504784,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.571429,0.446091,0.355931,0.588946,0.717346,0.786051,0.064514,0.000654,1
0,0,1,0,0.666667,0,1,0,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0,0.457793,0.314848,0.636627,0.207677,0.958128,0.123081,0.248241,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0,0.912367,0.222988,0.331986,0.686333,0.041528,0.546356,0.656342,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,0.428571,0.737691,0.160722,0.214475,0.293485,0.067557,0.134939,0.825499,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.857143,0,0,0,1,0,0,0,0,0,0.791695,0.828306,0.170607,0.218631,0.689034,0.173533,0.736914,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,1,0,0,0,0,0,1,0.159484,0.684576,0.702427,0.169806,0.743891,0.523659,0.428737,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.714286,0.120187,0.208867,0.58491,0.751905,0.820346,0.928027,0.38216,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0,1,0,0,0,0,0,0,0.285714,0.380196,0.23468,0.874849,0.970213,0.662989,0.266791,0.150346,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0,0.547847,0.427861,0.508305,0.614699,0.281046,0.977481,0.413929,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.285714,0.121715,0.084463,0.00453,0.59069,0.203636,0.84635,0.007482,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.857143,0.276262,0.741366,0.578268,0.677486,0.786486,0.665426,0.542567,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,0,1,0,0,0.711396,0.587305,0.950799,0.47663,0.242479,0.088532,0.546973,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,1,0,0,0.571429,0.575011,0.232526,0.095732,0.073332,0.395949,0.779045,0.905183,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0,0.149351,0.5897,0.630776,0.407175,0.748694,0.71931,0.24254,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.571429,0.006899,0.983996,0.016769,0.272511,0.555811,0.32552,0.974279,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.857143,0.480306,0.295768,0.887896,0.346508,0.42362,0.31575,0.832229,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.145948,0.887077,0.579805,0.953158,0.410739,0.09844,0.327103,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714,0.19469,0.082251,0.766708,0.145779,0.748701,0.022215,0.357365,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.142857,0.233036,0.221097,0.189595,0.248857,0.837004,0.242909,0.059864,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.142857,0,1,0,0,0,0,0,0,0.857143,0.66221,0.163263,0.315682,0.528168,0.749025,0.912438,0.983464,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.285714,0.074354,0.176335,0.54998,0.617998,0.959893,0.17253,0.974679,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.571429,0.520981,0.924815,0.126765,0.471797,0.202892,0.233208,0.408641,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.857143,0.786835,0.707007,0.672009,0.734592,0.611107,0.566209,0.06583,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,0.428571,0,1,0,0,0,0,0,0,0.142857,0.987911,0.914305,0.160098,0.466304,0.255382,0.780482,0.418129,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.285714,0.268466,0.078443,0.740497,0.083631,0.89169,0.712199,0.33711,1
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.428571,0.12465,0.150076,0.944753,0.601283,0.672872,0.198456,0.718626,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.857143,0,0,1,0,0,0,0,0,0.285714,0.602953,0.477186,0.155284,0.915726,0.408276,0.277455,0.942605,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.285714,0.763358,0.678317,0.863719,0.537687,0.724808,0.217526,0.798982,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.285714,0.877466,0.269025,0.675199,0.606949,0.818877,0.190527,0.954552,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.714286,0.56477,0.263248,0.967565,0.9029,0.739673,0.466256,0.102088,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,0,1,0.714286,0.025852,0.274195,0.081542,0.433987,0.579588,0.936086,0.41635,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,1,0,0,0,0,0,0.571429,0.216542,0.162718,0.082044,0.869415,0.266562,0.010218,0.066193,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,1,0.531503,0.559718,0.289438,0.137004,0.542827,0.290767,0.475672,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.285714,0.173487,0.073269,0.018126,0.755893,0.916804,0.738761,0.583708,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.428571,0.904365,0.176038,0.31189,0.150086,0.685285,0.677374,0.348033,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,0,0,1,0.714286,0.355663,0.28099,0.518039,0.604492,0.967964,0.987907,0.535266,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.142857,0.352911,0.361,0.912212,0.95082,0.400851,0.593318,0.218104,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.142857,0.540088,0.629173,0.409422,0.313449,0.713748,0.749282,0.361427,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.571429,0,1,0,0,0,0,0,0,1,0.618409,0.542682,0.451699,0.957138,0.688312,0.367263,0.324463,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.714286,0.663342,0.209199,0.94484,0.059416,0.037958,0.663571,0.131225,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,0,1,0,0.857143,0.436719,0.959459,0.184072,0.793858,0.200557,0.124837,0.820046,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,1,0,0,0,1,0.174058,0.343016,0.800993,0.24746,0.40075,0.971739,0.424509,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,0,1,0,0,0,0,0.571429,0.000071,0.518626,0.696178,0.497841,0.553053,0.781365,0.278965,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0,0.886267,0.896213,0.947945,0.942064,0.14507,0.234297,0.154623,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,1,0,0,0.428571,0.362796,0.193573,0.022452,0.435894,0.863188,0.030307,0.201082,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.714286,0.358955,0.729385,0.992621,0.821218,0.975995,0.011249,0.482188,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.285714,0.272461,0.545238,0.14236,0.901718,0.104128,0.235466,0.616178,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.428571,0,1,0,0,0,0,0,0,0,0.70795,0.94836,0.493441,0.865583,0.523579,0.702871,0.393953,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.142857,0.009985,0.999768,0.625981,0.737598,0.19961,0.360367,0.023996,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.428571,0,0,1,0,0,0,0,0,1,0.409085,0.883894,0.647001,0.750824,0.880164,0.310937,0.699553,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.634604,0.146133,0.440402,0.015169,0.598682,0.248195,0.835913,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.428571,0.21436,0.548525,0.097743,0.805088,0.887552,0.215064,0.911677,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.285714,1,0,0,0,0,0,0,0,0.857143,0.494347,0.28198,0.732945,0.101455,0.38813,0.79135,0.166689,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.834959,0.859208,0.024002,0.274112,0.141087,0.939956,0.171929,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.285714,0.969255,0.652175,0.427613,0.047276,0.408036,0.563582,0.01532,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.428571,1,0,0,0,0,0,0,0,0,0.778006,0.652707,0.137026,0.898879,0.251942,0.883923,0.437571,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.428571,0.449125,0.633124,0.916469,0.552711,0.712591,0.014468,0.374456,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.571429,0.311147,0.477018,0.493711,0.647622,0.862654,0.701343,0.097316,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.571429,0,0,1,0,0,0,0,0,0.714286,0.342922,0.529789,0.002841,0.09825,0.490651,0.202057,0.716572,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.571429,0.295633,0.133802,0.69097,0.094516,0.4133,0.392937,0.00326,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.285714,0.103315,0.605831,0.610113,0.661879,0.952184,0.543254,0.267775,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.571429,0.821641,0.838009,0.873746,0.937706,0.297316,0.615698,0.228514,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.857143,0.503524,0.56705,0.95692,0.675107,0.96829,0.143006,0.93907,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.142857,0.61798,0.812885,0.265637,0.582463,0.089685,0.534149,0.245779,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,0,1,0.285714,0.698728,0.492506,0.812454,0.07987,0.491199,0.794816,0.229363,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,1,0,0,0,0,0,0,0.933009,0.859283,0.50842,0.461052,0.16049,0.997826,0.402403,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.142857,0.460956,0.356616,0.776576,0.030589,0.090842,0.770326,0.630656,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,0,1,0,1,0.507168,0.432524,0.784246,0.746151,0.560211,0.545334,0.695661,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.428571,0.712183,0.931205,0.017873,0.610183,0.737411,0.500665,0.386677,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.714286,0.814563,0.579777,0.473151,0.562978,0.357841,0.848358,0.753378,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.428571,0.45952,0.292882,0.584743,0.986576,0.192713,0.334484,0.011591,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.428571,0.548053,0.584684,0.372299,0.487204,0.079217,0.662102,0.346545,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,1,0.11999,0.104022,0.863133,0.489607,0.802089,0.796816,0.942122,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,0.285714,0.387489,0.729157,0.34707,0.59856,0.902889,0.130994,0.621318,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.571429,0,1,0,0,0,0,0,0,0,0.218504,0.672797,0.369469,0.82214,0.904762,0.400421,0.548053,1
0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.428571,0.124493,0.407502,0.694967,0.25819,0.368374,0.696292,0.878442,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.556131,0.838627,0.265485,0.889751,0.602601,0.730557,0.483172,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.857143,0.841283,0.15425,0.650115,0.002191,0.502567,0.698403,0.161474,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.571429,0,0,0,1,0,0,0,0,0,0.228378,0.455614,0.486616,0.819111,0.890693,0.560182,0.838692,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.857143,0,0,1,0,0,0,0,0,0.857143,0.849775,0.510757,0.929835,0.95264,0.112121,0.691299,0.075786,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.857143,0.673552,0.561281,0.457892,0.586269,0.600348,0.402728,0.628169,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.571429,0.70609,0.139499,0.287978,0.195417,0.082299,0.16594,0.25453,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.285714,0.144926,0.796408,0.098313,0.164471,0.725425,0.592511,0.948246,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.571429,0,0,1,0,0,0,0,0,1,0.712517,0.079084,0.877051,0.963229,0.597621,0.787951,0.244054,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.285714,0.319746,0.781128,0.300637,0.270953,0.28229,0.539551,0.431024,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.142857,0.713442,0.444039,0.189044,0.790904,0.409886,0.912238,0.49964,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,0,1,0,0.857143,0.922265,0.621528,0.729619,0.109077,0.225325,0.748693,0.836517,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.285714,1,0,0,0,0,0,0,0,1,0.665205,0.435031,0.221609,0.223878,0.450032,0.361354,0.785217,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,0,1,0,0.857143,0.283312,0.610703,0.565921,0.103983,0.233543,0.95698,0.379112,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.142857,0,1,0,0,0,0,0,0,0.428571,0.815607,0.007867,0.752108,0.102155,0.958896,0.609331,0.851559,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.857143,0,0,1,0,0,0,0,0,0.142857,0.268117,0.261198,0.490126,0.576161,0.576375,0.934758,0.489002,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.428571,0.442057,0.520762,0.568972,0.900174,0.817162,0.259579,0.542463,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,1,0,0.285714,0.357425,0.746618,0.553217,0.819381,0.231585,0.143273,0.57358,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.142857,0.965204,0.753241,0.751904,0.364081,0.227489,0.252402,0.835085,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.714286,0.290785,0.495334,0.71523,0.800762,0.98617,0.244715,0.157213,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.714286,0.046261,0.77777,0.575394,0.584892,0.354704,0.589381,0.068566,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,0,1,1,0.299174,0.347002,0.398018,0.006343,0.219319,0.041879,0.779903,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.857143,0.581941,0.724791,0.971589,0.308835,0.897517,0.570323,0.235802,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.142857,0,0,0,1,0,0,0,0,0.571429,0.837214,0.303171,0.833553,0.062672,0.309307,0.577844,0.762268,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.571429,0.593689,0.768182,0.288281,0.391536,0.954014,0.95209,0.61001,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.285714,0.940463,0.348785,0.785254,0.092412,0.284778,0.066981,0.478893,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.714286,0.052247,0.972989,0.047143,0.824257,0.48147,0.953074,0.725737,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.857143,0.995113,0.135665,0.16252,0.150688,0.16311,0.945092,0.00455,1
0,0,1,0,0.666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0.040997,0.589268,0.699606,0.218684,0.338993,0.334624,0.330373,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.142857,0.226705,0.96806,0.471033,0.05153,0.889515,0.427949,0.83453,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.285714,0.120328,0.090477,0.818206,0.349111,0.461245,0.630767,0.035819,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.571429,0,0,1,0,0,0,0,0,0.571429,0.549524,0.651661,0.073342,0.864903,0.461755,0.535478,0.055263,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.714286,0.760631,0.684513,0.496847,0.681582,0.436961,0.006035,0.121712,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.285714,1,0,0,0,0,0,0,0,1,0.323768,0.42074,0.052493,0.950831,0.545702,0.976661,0.624837,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,1,0,0.714286,0.635532,0.15942,0.883188,0.429738,0.372948,0.781339,0.034139,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.857143,0,1,0,0,0,0,0,0,0.571429,0.845332,0.57467,0.549661,0.62646,0.051743,0.672971,0.882474,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,1,0.953523,0.050131,0.071108,0.774785,0.80046,0.759298,0.271609,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.714286,1,0,0,0,0,0,0,0,0.571429,0.14166,0.288399,0.805438,0.13461,0.943763,0.023103,0.655671,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.571429,0.821204,0.060401,0.053591,0.477055,0.835864,0.53017,0.409787,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,0,1,0.428571,0.512127,0.636638,0.590881,0.120645,0.230325,0.447613,0.284719,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.142857,0.512383,0.075139,0.011032,0.240801,0.322746,0.67103,0.266245,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.857143,0.675194,0.435632,0.133068,0.122215,0.177818,0.889836,0.994681,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.714286,0.024069,0.629526,0.993248,0.220802,0.161414,0.434712,0.596651,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.285714,0.856419,0.478452,0.181716,0.849384,0.370815,0.051759,0.569535,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,0,0,1,0.714286,0.164288,0.336131,0.573809,0.874559,0.049333,0.2286,0.116317,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,1,0,0,0,0,0.457364,0.960486,0.236477,0.168691,0.205541,0.394885,0.523807,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,1,0.790931,0.030287,0.512817,0.659725,0.909408,0.020886,0.099862,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.418629,0.87395,0.663732,0.513159,0.664936,0.693087,0.522254,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,0,1,0.714286,0.530833,0.594655,0.981019,0.592165,0.041217,0.194593,0.792798,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.571429,0.160456,0.328436,0.028753,0.90281,0.011975,0.965286,0.813599,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.571429,0.100905,0.93036,0.768133,0.45187,0.584032,0.255365,0.509643,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.285714,0.228381,0.735056,0.302681,0.280058,0.122137,0.390633,0.862192,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.571429,0.147452,0.015579,0.837273,0.034786,0.99253,0.942857,0.653497,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,1,0.962894,0.603076,0.069375,0.516699,0.123649,0.689975,0.171242,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.428571,0.656588,0.640903,0.983124,0.678432,0.581018,0.498999,0.203142,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.428571,0.671532,0.040229,0.64717,0.231095,0.439537,0.988417,0.778838,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.714286,0.480566,0.239123,0.51351,0.764645,0.646161,0.20835,0.12905,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.285714,0,0,0,1,0,0,0,0,0.714286,0.726584,0.543161,0.394243,0.634616,0.139841,0.320904,0.906574,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,1,0,0.285714,0.306534,0.287052,0.283817,0.747612,0.510102,0.491532,0.04441,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.142857,1,0,0,0,0,0,0,0,0.571429,0.60598,0.106716,0.919741,0.596172,0.173468,0.343288,0.379932,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,1,0,0,0,0.572051,0.39721,0.974564,0.739979,0.985467,0.244791,0.418463,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.857143,0.300053,0.285816,0.559067,0.235452,0.812073,0.025203,0.39651,1
0,0,1,0,0.666667,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,1,0,0,0,0,0.934069,0.333177,0.789496,0.88168,0.123321,0.266371,0.29597,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,1,0,0,0,0,0.142857,0.430693,0.499179,0.170656,0.813965,0.804766,0.859445,0.966316,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.285714,0.125076,0.466569,0.262013,0.729455,0.708518,0.279596,0.519457,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.285714,0.376896,0.379663,0.999951,0.8444,0.910952,0.578915,0.40817,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0,0.503971,0.385132,0.260455,0.150964,0.279922,0.586572,0.452544,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.285714,0,0,1,0,0,0,0,0,0.428571,0.223537,0.333106,0.257723,0.961719,0.794823,0.351666,0.975195,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,1,0,0,0.571429,0.623688,0.49653,0.668533,0.643921,0.613372,0.894861,0.58788,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.571429,0.297088,0.069339,0.944926,0.643782,0.671215,0.674272,0.364633,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.408679,0.134076,0.348795,0.382745,0.672567,0.52933,0.798286,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.142857,0.818335,0.79095,0.89225,0.707404,0.578032,0.622576,0.203974,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.450605,0.238679,0.558943,0.424493,0.238724,0.546156,0.383092,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.285714,0.980459,0.964306,0.583779,0.181345,0.001354,0.087664,0.804643,1
