@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute class {1,2,3,4,5,U}

@data
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.098361,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.189141,0.28546,0.454373,0.416519,0.173235,0.147834,0.50004,0.034733,0.658657,0.617317,0.892782,0.228471,0.740104,0.828173,0.353962,0.32949,0.169278,0.118614,0.886975,0.176249,0.459373,0.737005,0.097001,0.930515,0.80525,0.532993,0.28974,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.399934,0.614754,?,?,?,1,0,0,0,?,?,?,?,0.10712,0.377049,0.613407,0.140017,0.103358,0.244753,0.583008,0.278479,0.287505,0.691484,0.797499,0.108584,0.209512,0.450542,0.596405,0.756185,0.856385,0.446513,0.060979,0.069673,0.024116,0.252613,0.773076,0.025674,0.201496,0.916697,0.515629,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.7875,0.12459,0,?,?,?,1,0,0,0,?,?,?,?,0.850215,0.010946,0.100766,0.886015,0.996515,0.783196,0.817509,0.741975,0.960915,0.769301,0.84075,0.014144,0.389453,0.627186,0.402486,0.418121,0.260563,0.230271,0.407869,0.322166,0.645124,0.319134,0.021364,0.862596,0.257893,0.625151,0.013667,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.042553,0.4,0.030738,?,?,?,1,0,0,0,?,?,?,?,0.590593,0.028544,0.791897,0.463256,0.53474,0.286284,0.146532,0.493633,0.480394,0.908991,0.10324,0.697705,0.779325,0.774693,0.845228,0.249279,0.538047,0.772094,0.517475,0.342657,0.648943,0.852903,0.07063,0.105312,0.930179,0.89997,0.272573,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.753363,0.12454,0.54185,0.960495,0.588859,0.49168,0.745539,0.847712,0.243672,0.157043,0.041982,0.044917,0.476474,0.474698,0.320487,0.445735,0.66758,0.474577,0.151515,0.779231,0.807775,0.233554,0.427887,0.33283,0.050343,0.030973,0.431414,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.857143,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.281649,0.688525,0.25,?,?,?,1,0,0,0,?,?,?,?,0.977632,0.520641,0.330421,0.212809,0.672217,0.52931,0.673342,0.264942,0.771661,0.461671,0.353726,0.238983,0.465796,0.688053,0.055199,0.516219,0.191626,0.406469,0.865531,0.377528,0.475769,0.204824,0.466685,0.524062,0.268965,0.092346,0.547944,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.867021,0.655738,0,?,?,?,0,0,1,0,?,?,?,?,0.642041,0.691601,0.391549,0.654064,0.77016,0.658858,0.525109,0.890999,0.511971,0.414305,0.177437,0.031846,0.687338,0.177128,0.799151,0.496667,0.178117,0.450082,0.539643,0.687162,0.522781,0.221936,0.736994,0.118159,0.82583,0.93215,0.426947,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.642857,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.521277,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.412199,0.282745,0.536035,0.213913,0.185486,0.408729,0.152019,0.65724,0.091793,0.808121,0.319569,0.72184,0.469638,0.417393,0.185279,0.669164,0.919922,0.563686,0.210638,0.690175,0.070923,0.734121,0.145274,0.462359,0.969842,0.045152,0.635365,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.015957,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.508387,0.545702,0.450986,0.944673,0.233,0.796766,0.82216,0.69309,0.509262,0.797418,0.636303,0.397677,0.638518,0.262741,0.326309,0.399411,0.738076,0.226789,0.970511,0.985649,0.003365,0.172863,0.217103,0.526285,0.512283,0.221413,0.30876,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.333702,0.437309,0.125689,0.330367,0.973501,0.919409,0.495922,0.942211,0.027005,0.816419,0.073379,0.424152,0.810361,0.293078,0.954683,0.4343,0.594609,0.729014,0.735934,0.213389,0.322533,0.774332,0.497323,0.939531,0.615147,0.597067,0.531533,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.021543,0.8,0,?,?,?,1,0,0,0,?,?,?,?,0.854284,0.082714,0.778199,0.511999,0.427407,0.417893,0.626161,0.798191,0.663901,0.940832,0.203565,0.945779,0.271328,0.234664,0.789687,0.701073,0.322982,0.947697,0.716035,0.510232,0.346109,0.860218,0.921509,0.135213,0.464151,0.086773,0.047572,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.196787,1,?,?,?,1,0,0,0,?,?,?,?,0.213449,0.367204,0.614504,0.690372,0.874919,0.380094,0.808589,0.788086,0.765808,0.272892,0.391016,0.645259,0.514061,0.997825,0.760095,0.946151,0.485432,0.955824,0.354637,0.115766,0.639836,0.43041,0.065727,0.104027,0.458828,0.962312,0.349783,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0.252525,0,?,?,?,1,0,0,0,?,?,?,?,0.17072,0.354046,0.555254,0.625539,0.709938,0.362185,0.291352,0.481811,0.957531,0.299709,0.851683,0.538314,0.747509,0.982838,0.86101,0.501232,0.074454,0.284858,0.794012,0.168681,0.706506,0.769351,0.317523,0.245821,0.769697,0.596579,0.15483,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.04918,0,?,?,?,1,0,0,0,?,?,?,?,0.415751,0.246282,0.738383,0.426925,0.949473,0.905519,0.128384,0.47701,0.22646,0.453915,0.598835,0.746573,0.116535,0.020362,0.864835,0.987486,0.55264,0.676706,0.735114,0.106772,0.894151,0.516847,0.232112,0.450489,0.66355,0.991137,0.184579,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.12234,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.007745,0.75468,0.834865,0.052942,0.460052,0.395908,0.09714,0.44638,0.194022,0.888917,0.506236,0.017935,0.990595,0.654939,0.043417,0.866921,0.598165,0.023644,0.300157,0.037623,0.083783,0.674145,0.104744,0.643712,0.912172,0.636512,0.691296,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.202128,0.04918,0,?,?,?,1,0,0,0,?,?,?,?,0.645986,0.719602,0.096954,0.230228,0.163235,0.643509,0.251883,0.459329,0.406511,0.644614,0.19016,0.343983,0.951638,0.052095,0.475058,0.522539,0.654532,0.468504,0.181458,0.243001,0.371489,0.129294,0.329742,0.755099,0.090635,0.018986,0.154469,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.113144,0.129998,0.124616,0.880288,0.783411,0.366461,0.10394,0.479651,0.894764,0.568245,0.28597,0.323117,0.989947,0.715225,0.208163,0.626979,0.286437,0.254549,0.398079,0.83223,0.499971,0.973721,0.03466,0.966884,0.737521,0.773521,0.01923,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.098361,1,?,?,?,1,0,0,0,?,?,?,?,0.58999,0.426055,0.707339,0.660014,0.221636,0.41467,0.393622,0.773198,0.288776,0.225793,0.146864,0.05373,0.358436,0.415915,0.561017,0.411485,0.319451,0.007726,0.276462,0.293153,0.876241,0.858192,0.397759,0.460048,0.254514,0.404952,0.289404,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.096011,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.898961,0.976,0.483134,0.543463,0.203178,0.596037,0.478994,0.723046,0.284917,0.246419,0.942552,0.446339,0.51251,0.317791,0.017492,0.108964,0.553309,0.249955,0.976784,0.145774,0.461349,0.896984,0.865388,0.587169,0.819935,0.898358,0.38799,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,0,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.784033,0.54519,0.48891,0.542201,0.546811,0.051687,0.690778,0.367629,0.259295,0.299636,0.812371,0.043276,0.85622,0.549896,0.964658,0.966203,0.242109,0.240219,0.138171,0.370723,0.906821,0.938736,0.860752,0.100678,0.156585,0.663906,0.359751,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.042553,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.838964,0.460135,0.543699,0.464577,0.117875,0.502978,0.391808,0.680004,0.140828,0.049063,0.916367,0.056121,0.370662,0.648168,0.044579,0.918171,0.215309,0.348846,0.454432,0.807636,0.797533,0.885188,0.816585,0.706313,0.779947,0.269976,0.518207,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.096011,0.399934,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.706135,0.800331,0.999444,0.701947,0.307613,0.595216,0.644204,0.836111,0.353223,0.251453,0.703683,0.293714,0.00872,0.894161,0.385235,0.867839,0.88663,0.720401,0.12662,0.003721,0.210105,0.250812,0.13866,0.198738,0.250953,0.860894,0.376902,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.679086,0.234016,0.565651,0.130809,0.493843,0.235787,0.793371,0.443434,0.700871,0.894752,0.18844,0.09685,0.276081,0.314855,0.109001,0.108497,0.664419,0.429635,0.627838,0.704006,0.37532,0.725123,0.168086,0.472006,0.332276,0.403552,0.005513,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.601064,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.380462,0.374184,0.018911,0.073679,0.408318,0.420443,0.600725,0.149803,0.764715,0.84936,0.014417,0.937388,0.742216,0.790789,0.538307,0.2562,0.721006,0.538455,0.243476,0.764805,0.813579,0.266684,0.039043,0.870686,0.162245,0.736116,0.896418,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0.085714,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.66327,0.793237,0.145949,0.515536,0.211973,0.833498,0.14446,0.700831,0.194308,0.585015,0.535847,0.952566,0.207248,0.830376,0.281563,0.110595,0.442175,0.543755,0.117814,0.090562,0.106262,0.145833,0.593722,0.574321,0.991374,0.02031,0.566991,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.8,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.129507,0.488204,0.942717,0.921856,0.211717,0.183359,0.033688,0.561478,0.81654,0.650602,0.050247,0.025246,0.270186,0.732459,0.035886,0.09495,0.737213,0.120724,0.783624,0.451706,0.993536,0.009079,0.839608,0.483614,0.228204,0.423759,0.100959,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.928571,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.226064,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.429817,0.421506,0.740072,0.553063,0.136702,0.639025,0.427448,0.109121,0.59386,0.583924,0.71395,0.129675,0.253991,0.448799,0.84472,0.975225,0.801423,0.343437,0.35375,0.305743,0.918282,0.536727,0.795475,0.587485,0.594798,0.532182,0.102185,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.5,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.295395,0.194449,0.875223,0.532446,0.909485,0.263808,0.236851,0.306167,0.97373,0.531461,0.113555,0.318667,0.092851,0.248372,0.091603,0.274368,0.204833,0.065563,0.872694,0.990223,0.334926,0.278084,0.176099,0.78046,0.841549,0.911952,0.96793,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.143417,0.353649,0.265084,0.177934,0.489266,0.300649,0.528982,0.451829,0.960032,0.145755,0.803026,0.30578,0.932816,0.222218,0.877384,0.879331,0.535069,0.258574,0.173787,0.481073,0.486496,0.480618,0.34348,0.483787,0.505938,0.647561,0.920308,3
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.069149,0.399934,0.614754,?,?,?,1,0,0,0,?,?,?,?,0.943084,0.444257,0.889804,0.557117,0.112326,0.703102,0.787499,0.158107,0.851551,0.990427,0.686134,0.140418,0.225637,0.142905,0.878739,0.12909,0.599692,0.654979,0.816314,0.368035,0.703426,0.766481,0.260932,0.471847,0.640042,0.842536,0.281357,5
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.069149,0.219672,0.614754,?,?,?,1,0,0,0,?,?,?,?,0.605226,0.631474,0.144725,0.826334,0.640177,0.221129,0.517865,0.291155,0.716142,0.459336,0.513358,0.793521,0.832511,0.810268,0.953445,0.309084,0.943838,0.261451,0.720996,0.315018,0.045025,0.817197,0.909587,0.33301,0.400212,0.145202,0.715082,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.155943,?,?,?,1,0,0,0,?,?,?,?,0.525052,0.182165,0.085915,0.956879,0.77862,0.781265,0.79444,0.40704,0.469614,0.629441,0.277257,0.393504,0.418143,0.684824,0.484495,0.900089,0.488409,0.586616,0.012667,0.119099,0.322229,0.878788,0.982399,0.8203,0.174051,0.380919,0.333857,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.071438,0.494259,0.547485,0.478478,0.375561,0.134214,0.148052,0.408706,0.603654,0.488725,0.669875,0.375027,0.225859,0.891899,0.073822,0.867243,0.226516,0.165602,0.107026,0.812068,0.292711,0.715562,0.365751,0.388884,0.529191,0.520365,0.351831,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.859034,0.00045,0.878477,0.681021,0.756876,0.631197,0.1706,0.715298,0.058295,0.517426,0.248645,0.733968,0.565679,0.64866,0.743958,0.170812,0.839584,0.110705,0.966729,0.022083,0.323602,0.75266,0.093458,0.923665,0.95938,0.694998,0.496954,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.787234,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.838232,0.937075,0.839115,0.364504,0.910375,0.093636,0.509742,0.352101,0.133924,0.284813,0.65766,0.32925,0.529734,0.663966,0.498853,0.600175,0.709696,0.006609,0.242876,0.53145,0.508321,0.602933,0.297486,0.089767,0.885922,0.518536,0.905673,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.061475,?,?,?,1,0,0,0,?,?,?,?,0.286851,0.448645,0.811332,0.29624,0.317097,0.156881,0.463338,0.420046,0.457643,0.34065,0.896394,0.717434,0.309356,0.035044,0.494218,0.954063,0.887022,0.176322,0.478243,0.592773,0.836392,0.040053,0.872862,0.423006,0.101566,0.7995,0.390043,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.5,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.308245,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.08036,0.040323,0.480357,0.539026,0.025135,0.398753,0.535525,0.64102,0.524714,0.663726,0.050271,0.665187,0.506482,0.902962,0.702006,0.060964,0.327445,0.278168,0.736316,0.891988,0.486517,0.99425,0.135216,0.109677,0.58726,0.855,0.776993,3
